Ich mache jeden Tag ein Nickerchen.,I take a nap every day.
"Wer wagt, gewinnt.",Who dares wins.
Wovor fürchtest du dich?,What are you afraid of?
In unserer Firma ist noch ein Ausbildungsplatz vorhanden.,There is a trainee post still available in our company.
Viele Tierarten sind vom Aussterben bedroht.,Many animal species are under threat of extinction.
Mein Arzt hat mir dieses Medikament verschrieben.,My doctor prescribed me this medicine.
Die Zahl neuer Schweinegrippeinfektionen hat sich verdoppelt.,The number of new swine flu infections has doubled.
Dieses Buch handelt von einem jungen Zauberer.,This book is about a young wizard.
Ich mag keine Bücher mit einem unglücklichen Ausgang.,I don't like books with unhappy endings.
Ein Drache ist ein Phantasietier.,A dragon is a fantasy animal.
Hyde Park ist der berühmteste Park in London.,Hyde Park is the most famous park in London.
Sein jüngster Film ist nicht so gut wie sein letzter.,His latest film isn't as good as his last one.
Es sprechen weniger Menschen Portugiesisch als Spanisch.,Fewer people speak Portuguese than Spanish.
Der alte Mann hat einen langen Bart.,The old man has a long beard.
"Dieser Autor neigt dazu, altmodische Ausdrücke zu verwenden.",This author tends to use old-fashioned expressions.
Chinesisch kann senkrecht oder waagerecht geschrieben werden.,Chinese can be written vertically or horizontally.
Er war mehr als 30 Jahre lang auf der Flucht.,He was on the run for more than 30 years.
Darf ich mir Ihren Stift ausleihen?,"Can I borrow your pen, please?"
Dies ist ein Restaurant in Familienbesitz.,This is a family-owned restaurant.
Was sind Sie von Beruf? Ich bin Ingenieur.,What is your job? I'm an engineer.
London ist eine sehr teure Stadt.,London is a very expensive city.
Die Farbe Rot steht für Energie und Leidenschaft.,The colour red represents energy and passion.
Er wird bald 50 Jahre alt sein.,He'll be fifty years old soon.
"Ich werde auf den Markt gehen, um Brot und Obst zu kaufen.",I will go to the market to buy bread and fruit.
Sie ist heute und morgen sehr beschäftigt.,She is very busy today and tomorrow.
Ich habe letzte Nacht nur 5 Stunden geschlafen.,I only slept for 5 hours last night.
Ich habe noch nicht gefrühstückt.,I haven't had breakfast yet.
"Ich schätze Ihre Meinung, aber ich glaube, dass Sie sich irren.","I value your opinion, but I think you are wrong."
Goethe war ein Dichter.,Goethe was a poet.
Sie umarmte mich fest und verabschiedete sich dann.,She hugged me tightly and then said goodbye.
Zwei Fahrkarten bitte. Ein Erwachsener und ein Kind.,Two tickets please. One adult and one child. (for bus or train)
Ich bin so aufgeregt! Endlich gehen wir Skifahren.,I'm so excited! Finally we go skiing!
In der Armee habe ich Russisch gelernt.,I learnt to speak Russian in the army.
Er hat das Haus vor 5 Minuten verlassen.,He left the house 5 minutes ago.
"Verstehen Sie, was ich gerade gesagt habe?","Do you understand, what I just said?"
Der Koffer ist sehr schwer. Können Sie mir bitte helfen?,"The suitcase is very heavy. Can you help me, please?"
"Ich habe ihr geraten, zum Arzt zu gehen.",I advised her to go to the doctor.
Können Sie bitte die Lautstärke verringern?,Could you turn down the volume please?
"Wir hatten ausgemacht, uns zum Mittagessen zu treffen",We had arranged to meet for lunch.
"Man merkt, dass er sehr müde ist.",One can tell he is very tired.
Wo kann ich ein Visum beantragen?,Where can I apply for a visa?
Haben Sie diese Software schon jemals benutzt?,Have you ever used this software before?
Sind noch Karten erhältlich?,Are tickets still available?
"Wir sind nicht sicher, ob wir dieses Haus mieten sollten.",We are not sure whether we should rent that house.
Kannst du mir hier eine gute Sprachschule empfehlen?,Can you recommend a good language school here?
Sei nicht so faul. Lass uns joggen gehen!,Don't be so lazy. Let's go jogging!
Warum bist du so unfreundlich zu mir?,Why are you so unfriendly to me?
"Ich glaube, sie ist zu jung, um zu heiraten.",I think she is too young for marriage.
Ich mag deine Grübchen!,I love your dimples!
Ich habe den ganzen Tag nur ein Sandwich gegessen.,I've had nothing but a sandwich all day.
"Wenn ich ein Auto hätte, könnte ich meine Freunde besuchen.","If I had a car, I could visit my friends."
Hat jemand für mich eine Nachricht hinterlassen?,Did somebody leave a message for me?
Wo sind die Beschwerdeformulare?,Where are the complaint forms?
Ich stimme Ihnen voll und ganz zu.,I fully agree with you.
Können Sie mir beim Ausfüllen dieses Formulars helfen?,Can you help me fill out this form?
Meine Nichte ist sehr modebewusst.,My niece is very fashion-conscious.
"Morgen ist meine Geburtstagsfeier, möchtest du kommen?","Tomorrow is my birthday party, do you want to come?"
In ihrer Freizeit singt sie in einem Chor.,In her free time she sings in a choir.
Ist die Gezeitenströmung hier gefährlich?,Is the tide dangerous here?
Sprechen Sie Spanisch? Anderenfalls werden Sie diesen Job nicht bekommen.,Do you speak Spanish? Otherwise you won't get that job.
Gestern hatte ich einen Alptraum über einen bösen Clown.,Yesterday I had a nightmare about an evil clown.
Möchtest du mit mir Schach spielen?,Do you want to play chess with me?
Er verliert nie die Geduld mit seinen Kindern.,He never loses patience with his children.
Welche Blutgruppe hast du?,What blood type do you have?
Auf diesem Radiosender wird keine Werbung gesendet.,There are no adverts on this radio station.
Zur Arbeit trägt er immer eine Krawatte.,He always wears a tie at work.
"Sie tat so, als sei nichts passiert.",She behaved as if nothing had happened.
Irland ist eine Republik.,Ireland is a republic.
Kannst du den Kellner um die Rechnung bitten?,Can you ask the waiter for the bill?
Die Schwester verband mein verletztes Bein.,The nurse bandaged up my injured leg.
Sie sind so ein nettes Paar!,They are such a nice couple!
"Macht es Ihnen etwas aus, wenn ich den Fernseher anstelle?",Do you mind if I put the television on?
Das Land befindet sich jetzt im Krieg.,The country is now at war.
"Wie viel kostet es, Mitglied zu werden?",How much does it cost to become a member?
"Trotz ihrer Bemühungen, nahm sie nicht ab.",Despite her effort she couldn't lose weight.
Kannst du mir beim Kartoffelschälen helfen?,Can you help me peel potatoes?
Meine Tochter schreibt in der Schule immer gute Noten.,My daughter always has good grades in school.
Nach der Feuerkatastrophe bleibt der Tunnel geschlossen.,The tunnel will remain closed following the fire catastrophe.
"Ich glaube, ihm gefällt deine Idee!",I think he likes your idea!
Das Flugzeug ist mit einer halben Stunde Verspätung gestartet.,The plane took off half an hour late.
Wie lange dauert die Fahrt zum Flughafen?,How long does the journey to the airport take?
Ich esse gern Obst. Ganz besonders Äpfel und Birnen.,I enjoy eating fruit. Especially apples and pears.
Möchtest du meine Urlaubsbilder sehen?,Do you want to see my holiday pictures?
Ich mag meinen Beruf sehr - jeden Tag treffe ich neue Leute.,I love my job - every day I meet new people.
"Ich bin mir sicher, dass er die Prüfung bestehen wird.",I'm certain that he will pass the test.
"Sie war so glücklich, bevor sie ihre Arbeit verloren hat.",She used to be so happy before she lost her job.
Ich habe den ganzen Tag Tischtennis gespielt.,I've been playing table tennis all day long.
Wir hatten einen wunderschönen Urlaub in Australien.,We had a wonderful holiday in Australia.
Am Sonntag sind die Geschäfte geschlossen.,On Sunday the shops are closed.
"Ich habe gelesen, dass Krähen sehr intelligente Tiere sind.",I've read that crows are very intelligent animals.
"Ich habe große Angst, öffentlich Vorträge zu halten.",I'm absolutely terrified of public speaking.
Die Zukunft ist unvorhersehbar.,The future is unpredictable.
Ich entschuldige mich für die Verspätung. Ich habe verschlafen.,I'm sorry I'm late. I overslept.
Sei vorsichtig! Der Boden ist rutschig.,Be careful! The floor is slippery.
Kann ich mit Ihrem Vorgesetzten sprechen?,Can I speak to your supervisor?
Gibt es Liebe auf den ersten Blick?,Does love at first sight exist?
Das ist eine schwierige Frage. Ich bin mir nicht sicher.,That's a difficult question. I'm not sure.
Er ist ein sehr ehrgeiziger Rechtsanwalt.,He is a very ambitious lawyer.
"Ich hoffe, dass der Übergang ohne Probleme erfolgen wird.",I hope the transition will be without problems.
Er arbeitete als Bedienung in einem Fastfood-Restaurant.,He worked as a waiter in a fast food restaurant.
Sie singt einmal pro Woche in einem Chor.,She sings in a choir once a week.
Wo ist die Altstadt?,Where is the old part of the town?
Der Richter hatte kein Mitleid mit ihm.,The judge didn't show mercy to him.
"Ist das dort deine Schwester? Ja, das ist sie.","Is that your sister over there? Yes, that's she."
Mein Onkel starb letztes Jahr an Krebs.,My uncle died of cancer last year.
Er verdient diese harte Strafe nicht!,He doesn't deserve this severe punishment!
Wie berechnet man die Fläche eines Quadrats?,How do you calculate the surface area of a square?
Gestern bin ich auf einer Banane ausgerutscht.,Yesterday I slipped on a banana.
Bochum liegt in Nordrhein-Westfalen.,Bochum is located in North Rhine-Westphalia.
Wie kann ich diesem Verein beitreten?,How can I join this club?
Z ist der letzte Buchstabe des Alphabets.,Z is the last letter of the alphabet.
"Der Tod eines Menschen ist eine Tragödie, der Tod von Millionen eine Statistik.","The death of one man is a tragedy, the death of millions is a statistic."
Ein Satz besteht aus Wörtern.,A sentence consists of words.
"Warum ist ""Abkürzung"" so ein langes Wort?","Why is ""abbreviation"" such a long word?"
Ein reines Gewissen ist gewöhnlich das Zeichen eines schlechten Gedächtnisses.,A clear conscience is usually the sign of a bad memory.
Der Zweck dieses Geräts ist mir ein Rätsel.,The purpose of this gadget is a mystery to me.
Ich liebe das Landleben!,I love country life!
Der Versand dauert ca. 3 bis 4 Wochen.,Shipping takes about 3 to 4 weeks.
Könnten Sie mir bitte die Tür aufhalten?,Could you please hold the door open for me?
Kannst du bitte zum Bäcker gehen und vier Brötchen kaufen?,Can you please go to the bakery and buy four rolls?
Auf meinem Anrufbeantworter waren drei Mitteilungen.,On my answering machine were three messages.
"Sobald ich ankomme, werde ich dich anrufen.",As soon as I arrive I will call you.
Gestern habe ich meinen Bruder im Gefängnis besucht.,Yesterday I visited my brother in prison.
"Die Generation meiner Großmutter, hat keine Ahnung vom Internet.",The generation of my grandmother has no clue about the Internet.
In den Niederlanden gibt es viele Kanäle.,In the Netherlands there are many canals.
Meine Großmutter hat Schmerzen in ihren Gelenken.,My grandmother has pains in her joints.
Mein Cousin lebt in der Schweiz.,My cousin lives in Switzerland.
Eine Änderung dieses Gesetzes ist überfällig.,A modification of this law is overdue.
Ich bin ein Fan dieser Gruppe seit über fünfzehn Jahren.,I've been a fan of this group for over fifteen years.
"Ich musste die Schule wechseln, weil wir umgezogen sind.","I had to change schools, because we moved."
Als Kind war mein Traum ein Akrobat zu werden.,When I was a child my dream was to become an acrobat.
Die Händler an der Börse sind nervös.,The traders at the stock market are nervous.
Gegen diese Krankheit gibt es kein Mittel.,There is no remedy for this illness.
Der Wirtschaft geht es momentan nicht besonders gut.,The economy isn't doing particularly well at the moment.
Australien treibt viel Handel mit China und Indien.,Australia is doing a lot of trade with China and India.
"Ich habe kein Papier mehr, um den Report auszudrucken.",I don't have any more paper to print out the report.
Die Teilnahme dieses Kurses ist freiwillig.,Taking part in this course is optional.
Gold ist ein wertvolles Metall.,Gold is a valuable metal.
In meinem letzten Urlaub habe ich meine Kamera verloren.,On my last holiday I lost my camera.
Das genaue Datum dieses Ereignisses ist unbekannt.,The exact date of this event is unknown.
Es kamen nur etwa hundert Leute zu dem Konzert.,Only about one hundred people came to the concert.
"Eine Anmeldung ist erforderlich, um an diesem Kurs teilzunehmen.",A registration is necessary in order to take part in this course.
"Weißt du schon, welche Partei du am Sonntag wählst?",Do you already know which party you are going to vote for on Sunday?
Ich habe unseren Urlaub in Dänemark sehr genossen.,I've enjoyed our holiday in Denmark very much.
Wieso ist mein Name nicht in diesem Verzeichnis?,Why isn't my name in this list?
Wie kann ich die Auflösung meines PCs verändern?,How can I change the resolution of my PC?
Ich warte am Eingang des Kinos auf dich.,I'll wait at the cinema's entrance for you.
Kannst du mir bitte das Salz reichen?,"Could you pass me the salt, please?"
Jeden Tag das Gleiche! Ich brauche dringend Abwechslung.,Every day the same! I urgently need a change.
Mein Chef ist mit meiner Leistung stets zufrieden.,My boss is always happy with my performance.
Flamingos sind sehr schöne Tiere.,Flamingos are very beautiful animals.
Ich komme auf jeden Fall auf deine Geburtstagsfeier.,I will definitely be at your birthday party.
"Sie sind seit über 10 Jahren verheiratet, haben aber bisher noch keine Kinder.","They have been married for over 10 years, but so far don't have any children."
In diesem Tal werden oft Pumas gesichtet.,In this valley pumas are spotted frequently.
Im vergangenen Jahr ist der Verkehr auf dieser Straße unerträglich geworden.,In the last year the traffic on this street has become unbearable.
"Los, los! Wir müssen jetzt aufbrechen, die Zeit ist knapp!","Go, go! We have to leave now, time is short!"
Die Folgen dieser Entscheidung waren katastrophal.,The consequences of this decision were disastrous.
"In den Einstellungen, kannst du das Programm deinen Bedürfnissen anpassen.",In the settings you can customise the program according to your requirements.
Ich habe die gleiche Erfahrung gemacht wie du.,I have had the same experience as you.
Der Wert des Dollars ist in letzter Zeit gesunken.,Recently the value of the US Dollar has been falling.
Der Fortschritt der Technologie ist unaufhaltsam.,The progress of technology is unstoppable.
"Ich bin mir ganz sicher, dass dies die richtige Entscheidung ist.","I'm absolutely sure, that this is the right decision."
"""Viel Spaß in den Ferien"", sagte der Lehrer zu den Schülern.","""Have fun in your holidays"", said the teacher to the pupils."
"Wir sind zu Fuß hingegangen, deshalb hat es so lange gedauert.","We went there on foot, that's why it took so long."
Sogar wenn es regnet geht er joggen.,Even when it rains he goes jogging.
Statt Mathe zu lernen surft er lieber im Internet.,Instead of learning math he prefers to surf the Internet.
Das Klima ist hier sehr mild.,The climate is very mild here.
Kommunikation ist wichtig um Auseinandersetzungen zu vermeiden.,Communication is important to avoid arguments.
Das habe ich erst gestern erfahren.,I only found out yesterday.
Diese Umfrage ist nicht repräsentativ.,This survey is not representative.
Der Pandabär lebt in China.,The panda lives in China.
In den Sommerferien arbeitet meine Tochter immer im Supermarkt.,During the summer holidays my daughter always works in a supermarket.
Heutzutage gibt es kaum noch traditionelle Märkte in Deutschland.,Nowadays there aren't many traditional markets in Germany.
Im August ist es im Süden der Türkei unerträglich heiß.,In August it's unbearably hot in the South of Turkey.
"Der Schlüssel zum Erfolg ist hart zu arbeiten, oder andere hart arbeiten zu lassen.","The key to success is working hard, or letting others work hard."
Ich war in Schottland im Urlaub.,I've been on holiday in Scotland.
Diese Tierart ist fast ausgestorben.,This animal species is almost extinct.
"Mein Lieferant ist sehr zuverlässig, er ist immer pünktlich!","My supplier is very reliable, he is always punctual."
"Man sieht es ihm an, dass er lieber Torten als Salate isst!",You can tell (from looking at him) that he prefers cakes to salads!
Ich habe um 2 Uhr einen Termin beim Zahnarzt.,I've got an appointment at 2 o'clock at the dentist.
Es gibt über 350.000 verschiedene Käferarten.,"There are over 350,000 different beetle species."
Ich habe inzwischen gelernt meiner Frau nie zu widersprechen.,I've finally learnt never to disagree with my wife.
Außer in Zoos gibt es in Europa keine Krokodile.,Apart from zoos there are no crocodiles in Europe.
Es gibt über hundert chemische Elemente.,There are over one hundred chemical elements.
Meine Mutter sammelt Eulen seit über fünfzehn Jahren.,My mother has been collecting owls for over 15 years.
Dieses Bild hat einen unglaublich hohen Preis.,This picture has an incredibly high price.
Im Sommer ist hier Wasser sehr knapp.,"In summer, water is in short supply here."
"Ich habe ihn dreimal gefragt, aber er hat nicht geantwortet.","I have asked him three times, but he didn't answer."
Wir haben insgesamt achtzehn Pferde auf unserem Bauernhof.,"In total, we have eighteen horses on our farm."
Der Ofen sollte vorgeheizt werden.,The oven should be pre-heated.
Hast du schon mal Stör gegessen?,Have you ever had sturgeon?
Seine Schwester arbeitet jetzt beim Amt.,His sister is working at the council.
Dachse sind gefährlicher als du denkst!,Badgers are more dangerous than you think!
Die Amsel zwitschert im Apfelbaum.,The blackbird is chirping in the apple tree.
Ich war noch nie in Amerika.,I have never been to America.
Wir fahren am liebsten im September in den Urlaub.,We prefer to go on holiday in September.
Tom sieht gut aus und hat außerdem noch Humor.,Tom is good-looking and has a sense of humour besides.
Das Reh ist ein schönes Tier.,The deer is a beautiful animal.
Im Oktober werden die Blätter rot und gelb.,"In October, leaves turn red and yellow."
Igitt! Da ist ein Wurm in deinem Apfel!,Eeek! There's a worm in your apple!
Dieser Fotograf ist ein wahrer Künstler!,This photographer is a true artist!
Bring die alten Sachen auf den Speicher!,Take the old stuff into the store room!
Die Kasse ist da drüben.,The checkout is over there.
"Es ist kalt, zieh deine Handschuhe an.","It's cold, put on your gloves."
Dieses Essen hat nur wenig Kalorien.,This food has only few calories.
Unser Zug fährt von Gleis zwei ab.,Our train departs from track two.
"Ich nehme mir die Freiheit zu arbeiten, wann ich will.",I take the liberty to work whenever I want.
Sonntags esse ich immer ein Ei zum Frühstück.,"On Sundays, I always have an egg for breakfast."
Ich fahre immer mit dem Rad zur Schule.,I always ride my bicycle to school.
Jetzt zeichnen wir alle einen Kreis.,Now let's all draw a circle.
Dieses Jahr haben wir zu Weihnachten einen Truthahn gekauft.,This year we bought a turkey for Christmas.
Du musst dich erst einloggen.,You have to log in first.
Am ersten Weihnachtstag essen wir immer Gans zu Mittag.,"On Christmas Day, we always have goose for lunch."
Im Dezember liegt bei uns viel Schnee.,We have lots of snow in December.
Das Stachelschwein lebt in Afrika.,The porcupine lives in Africa.
Schalten Sie den Rechner jetzt aus!,Shut down your computer now!
Der Cowboy treibt das Vieh auf die Weide,The cowboy drives the cattle to the pastures.
Ich arbeite lieber am Mac als am PC.,I prefer working on a Mac than a PC.
Die Schmerzen in der Leiste sind zum Glück weg.,Luckily the pain in the groin has passed.
"Komm 'rein, die Tür ist offen!","Come inside, the door is open!"
Unser kleiner Sohn interessiert sich schon sehr für Wissenschaft.,Our little son is already very interested in science.
Was haben Sie an sonstigen Fähigkeiten zu bieten?,What other abilities have you got to offer?
"Helmut sah sie an, als käme sie von einem anderen Stern.",Helmut looked at her as if she came from another planet.
Bergab fährt man am besten in einem niedrigen Gang.,It's best to drive in a lower gear when going downhill.
"Das ist die Stelle, wo Paul die Brieftasche gefunden hat.",This is the place where Paul found the wallet.
"Ich frage mich oft, ob ich einmal berühmt werde.","I often wonder, whether I will be famous one day."
"Meine Oma nimmt nur Butter, keine Margarine.","My grandma only uses butter, no margarine."
Die Kiste steht hinter dem Sofa.,The box is behind the sofa.
Soll ich diese schwere Tasche für Sie tragen?,Shall I carry this heavy bag for you?
Unsere Kuh hat letzte Nacht ein Kalb bekommen.,Our cow had a calf last night.
"Ich bin ebenfalls dafür, dass wir Silvester zu Hause feiern.",I'm also in favour of us celebrating New Year's Eve at home.
Er züchtet Rinder.,He breeds cattle.
"Du musst versuchen, deine Emotionen zu kontrollieren.",You must try to control your emotions.
Nachts ist es hier sehr still.,It is very quiet here at night.
Auf Ihre Rückmeldung freue ich mich.,I look forward to receiving your feedback.
"Komm, sag es mir! Was passierte dann?","Come on, tell me! What happened next?"
Die Plünderer wurden bestraft.,The looters were punished.
"Au weia, er ist schon wieder durch den Test gefallen!","Oh dear, he's failed the test yet again!"
"Seine Frau hat die Information, vorsätzlich für sich behalten.",His wife deliberately kept this information to herself.
Hier wurde mehrfach ein Bär gesichtet.,There were several sightings of a bear around here.
Die Ziege sprang über den Zaun.,The goat jumped over the fence.
Igitt! Eine Kakerlake!,Yuck! A cockroach!
Susi hat im Garten einen Igel gefunden.,Susi has found a hedgehog in the garden.
Bei uns gibt es zu Weihnachten immer Ente.,We always have duck for Christmas.
Ein Hase kann sehr schnell rennen.,A hare can run very fast.
Die Küche war voller Kakerlaken.,The kitchen was full of cockroaches.
"Das ist kein Frosch, sondern eine Kröte.","That is not a frog, but a toad."
Wir schlachten jedes Jahr ein Schwein.,We slaughter a pig each year.
Am Strand kann man auf einem Esel reiten.,You can ride a donkey on the beach.
Was für ein niedliches Hündchen!,What a cute puppy!
Du siehst noch sehr jung aus. Wie alt bist du?,You still look really young. How old are you?
"Auch wenn er über sechzig ist, fühlt er sich noch jung.","Even though he is over sixty, he still feels young."
Dieser Rock steht dir sehr gut.,This skirt suits you really well.
Zu viele Köche verderben den Brei.,Too many cooks spoil the broth.
Guten Morgen! Möchtest du eine Tasse Kaffee?,Good morning! Would you like a cup of coffee?
"""Bis bald!"", sagte er und stieg in den Zug.","""See you soon!"" he said and got on the train."
Der Tiger ist vom Aussterben bedroht.,The tiger is at risk of becoming extinct.
"""Gute Nacht, mein Schatz. Träum schön!"", sagte ihre Mutter.","""Good night, darling. Sweet dreams!"" said her mother."
"""Bis später"", sagte er, ""ich muss jetzt los.""","""See you later,"" he said, ""I have to go now."""
"""Im Dorf reden alle über dich."" ""Das ist mir egal!"", sagte sie.","""In the village everyone is talking about you."" ""I don't care!"" she said."
Hast du meinen braunen Pullover gesehen?,Have you seen my brown jumper?
Kannst du mich bis zum Bahnhof mitnehmen? Klar!,Can you give me a lift to the station? Sure!
Die Wölfe heulten die ganze Nacht.,The wolves were howling the whole night.
"Meine Tochter kam heute weinend von der Schule nach Hause. ""Was ist los?"", fragte ich sie.","My daughter came home from school crying today. ""What happened?"" I asked her."
Ich bin von einer Wespe gestochen worden.,I got stung by a wasp.
Wie machen die Bienen den Honig?,How do bees make honey?
"""Tschüss Mädels, bis morgen!"", sagte er und zwinkerte.","""Bye girls, see you tomorrow!"", he said and winked."
Herzlichen Glückwunsch! Sie haben die Prüfung bestanden.,Congratulations! You have passed the exam.
Fünf Häuser weiter ist eine Bäckerei.,"Five houses down, there is a bakery."
"Ich spiele Tennis, um Stress abzubauen.",I play tennis to relieve stress.
Diese Brille lässt ihn jünger aussehen.,These glasses make him look younger.
Kannst du mir das Rezept für diese Torte geben?,Can you give me the recipe for this cake?
Der Wein ist vorzüglich!,The wine is excellent!
"Kannst du meine Blumen gießen, während ich im Urlaub bin?",Can you water my flowers while I'm on holidays?
Welche Häfen laufen wir an?,Which ports do we call at?
"Es gibt viele Dinge, die wir nicht verstehen.",There are many things that we don't understand.
Er verbrachte sechs Jahre im Gefängnis.,He spent six years in prison.
Nirgends ist der Herbst schöner als in Kanada.,Nowhere is the autumn lovelier than in Canada.
Er hatte sich beim Fußball spielen den Fuß gebrochen.,He had broken his foot playing football.
Grün ist meine Lieblingsfarbe.,Green is my favourite colour.
Nur wenige Kollegen nahmen an der Besprechung teil.,Only a few colleagues attended the meeting.
In Deutschland gibt es oft Stau auf den Autobahnen.,In Germany there are often traffic jams on the motorways.
"Er bedankte sich für ihre Hilfe. ""Bitte schön"", sagte sie.","He thanked her for her help. ""You are welcome"", she said."
An der Jacke fehlte ein Knopf.,The jacket was missing a button.
"Es ist unhöflich, mit vollem Mund zu sprechen.",It is impolite to speak with your mouth full.
"Bis auf ein kleines Stück Wurst, war sein Kühlschrank leer.",Except for a small piece of sausage his fridge was empty.
Ich möchte mit meinem Rechtsanwalt sprechen.,I would like to talk to my lawyer.
Lach nicht! Das ist eine ernste Angelegenheit.,Don't laugh! This is a serious matter!
"Entschuldigen Sie bitte, ich habe das nicht bestellt!","Excuse me, I didn't order this!"
Willst du eine Orange oder einen Apfel?,Do you want an orange or an apple?
"Wir müssen Einkaufen gehen, der Kühlschrank ist ganz leer!","We have to go shopping, the fridge is completely empty."
"Ich brauche dich, wie die Luft zum Atmen.",I need you like the air I breathe.
In Australien gibt es viele giftige Spinnen.,There are many venomous spiders in Australia.
"Es ist zehn Uhr, wir müssen jetzt aufbrechen.","It's ten o'clock, we have to leave now."
Das alte Hochhaus wurde bei einer kontrollierten Explosion zerstört.,The old skyscraper was destroyed in a controlled explosion.
Nach der Geburt hatte sie keine Kraft mehr.,After giving birth she no longer had any energy.
"Ich habe dir eine Email geschickt, hast du sie bekommen?","I've sent you an email, did you get it?"
In Australien gibt es viele Kängurus.,There are lots of kangaroos in Australia.
Aufgrund der Hitze gibt es hier viele Mücken.,Because of the heat there are a lot mosquitoes.
Viel Glück bei der Fahrprüfung!,Good luck for your driving test!
Die vorwiegende Religion im Mittleren Osten ist der Islam.,Islam is the main religion in the Middle East.
An einem normalen Tag kommt so etwas nicht vor.,On a normal day such a thing won't happen.
"Dieses Zimmer ist zu laut, könnte ich ein anderes haben?","This room is too noisy, could I get a different one?"
Olivenöl ist angeblich sehr gesund.,Olive oil is allegedly very good for health.
In diesem Bereich kenn ich mich nicht sehr gut aus.,I'm not very knowledgeable in this area.
Die Börsen brachen weltweit ein.,The stock markets collapsed worldwide.
Diese Webseite ist einfach zu bedienen.,This website is easy to use.
Dieses Computerspiel hat sich mehr als eine Millionen mal verkauft.,This computer game sold more than one million times.
Maulwürfe leben unter der Erde.,Moles live beneath the ground.
In Moskau gibt es viele reiche Leute.,There are many rich people in Moscow.
Ihre neue Show war schlichtweg umwerfend.,Her new show was simply dazzling.
Die Rebellen waren bis an die Zähne bewaffnet.,The rebels were armed to the teeth.
Mist! Jetzt habe ich wieder mein Passwort vergessen!,Shoot! I've forgotten my password again!
Für seine Karriere tut er wirklich alles!,For his career he is willing to do anything!
Vielen herzlichen Glückwunsch zum Hochzeitstag wünsche ich dir.,Congratulations for your wedding day (I wish you).
Er ist künstlerisch sehr begabt.,He is artistically very talented.
In den Philippinen gibt es viele wunderschöne Strände.,There are many beautiful beaches in the Philippines.
Er hat den Wettbewerb mit links gewonnen.,He won the competition hands down (very easily).
Mit dieser Webseite lerne ich ganz schnell Deutsch.,I learn German very rapidly with this website.
Brüssel ist der Hauptsitz der Europäischen Union.,Brussels is headquarters of the European Union.
Meine Nichte wird morgen zwölf Jahre alt.,My niece turns twelve tomorrow.
"Jeder weiß, dass Karotten gut für die Augen sind.",Everybody knows that carrots are good for the eyes.
Island hat keine eigene Armee.,Iceland does not have its own army.
Kann ich das Rezept dieses Gerichts haben?,Can I have the recipe of this dish?
Venezuela ist ein südamerikanischer Staat.,Venezuela is a South American country.
Sie träumt davon einmal ein Pferd zu besitzen.,She dreams of owning a horse one day.
Bitte ziehe den Vorhang auf.,Please open the curtain.
In seiner Freizeit sammelt er alte Ansichtskarten.,In his free time he collects old picture postcards.
Das war kein gut durchdachter Plan.,That wasn't a well-thought-out plan.
Wir kamen erst um Mitternacht nach Hause.,We didn't return home until midnight.
Er ist seit drei Jahren arbeitslos.,He has been unemployed for three years.
Hannover wurde im Zweiten Weltkrieg nahezu komplett zerstört.,Hanover was almost completely destroyed in the second world war.
Heute ist es zu kalt zum Baden.,Today it is too cold to go swimming.
In diesem griechischen Restaurant bestelle ich immer Moussaka.,I always order Moussaka in this Greek restaurant.
Die Firma hat ihren Gewinn verdoppelt.,The company has doubled their profits.
"Ich hoffe, du hast gute Nachrichten für mich.",I hope you have good news for me.
Pablo Picasso war ein spanischer Maler und Bildhauer.,Pablo Picasso was a Spanish painter and sculptor.
Sie hat mir versprochen es zu tun.,She promised me to do it.
Biegen Sie bei der nächsten Ampel rechts ab.,Turn right at the next traffic light.
Sie muss morgen sehr früh aufstehen.,Tomorrow she has to get up very early.
Möchtest du Verstecken spielen?,Would you like to play hide-and-seek?
Wer ist dein Lieblingssänger?,Who is your favourite singer?
"Ich habe mich verlaufen, bitte helfen Sie mir.","I got lost, please help me."
Zu Weihnachten wünscht er sich eine Spielkonsole.,For Christmas he wants a game console.
Pakistan ist ein sehr religiöses Land.,Pakistan is a very religious country.
Als er ein Kind war sammelte er leidenschaftlich Briefmarken.,When he was a child he passionately collected stamps.
Er trinkt gerne warme Milch mit Honig.,He likes to drink warm milk with honey.
Ich wohne seit 3 Jahren in Köln.,I've been living in Cologne for 3 years.
Bitte bringen Sie mir ein Stück Brot.,Please bring me a piece of bread.
Vorsichtig! Der Kaffee ist zu heiß zum Trinken.,Be careful! The coffee is too hot to drink.
Kannst du mir hier in der Nähe ein Restaurant empfehlen?,Can you recommend a restaurant nearby?
Dies ist eine Liste der benötigten Artikel.,This is a list of the required items.
Der November ist der elfte Monat des Jahres.,November is the eleventh month of the year.
Ein Sonnenbrand ist sehr schädlich für die Haut.,A sunburn is very damaging to the skin.
Wie viel Rabatt können Sie mir bieten?,How much discount can you offer me?
Wie bitte? Können Sie das bitte nochmal sagen.,Pardon? Could you say that again.
"Je häufiger du übst, desto besser wird dein Deutsch.","The more you practise, the better your German will be."
Magst du Tulpen oder Rosen?,Do you like tulips or roses?
Diese Möglichkeit schließe ich nicht aus.,I don't rule out this possibility.
Die Entwicklung dieser Software dauerte viele Jahre.,The development of this software took many years.
