"Ihr Traum ist es, armen Menschen in Afrika, zu helfen.",Her dream is to help poor people in Africa.
Dieser Diamant ist lupenrein.,This diamond is flawless.
"Was auch immer du tust, ich werde dich unterstützen.","Whatever you do, I will support you."
Ich hasse es wenn der Film durch Werbung unterbrochen wird.,I hate it when the movie is interrupted by adverts.
In den Flitterwochen flogen sie nach Italien.,On honeymoon they flew to Italy.
Er konnte seine Unschuld vor Gericht nicht beweisen.,He couldn't prove his innocence to the court.
Er hat einen Stern nach ihr benannt.,He named a star after her.
Bei dem Flugzeugabsturz gab es keine Überlebende.,There were no survivors in the airplane crash.
Ich mag frischgebackenes Brot.,I like freshly-baked bread.
Er ist ein Stubenhocker.,He's a stay-at-home.
Das Tier ist letzte Nacht verendet.,The animal died last night.
Gestern hat er seinen Pass erneuert.,He renewed his passport yesterday.
Es macht ihm sichtlich Spaß und er nimmt seinen Erfolg nicht zu ernst.,He is clearly enjoying himself and not taking his success too seriously.
"Sie verstarb gestern, 20 Stunden nachdem sie infolge eines Autounfalls ins Krankenhaus eingewiesen worden war.","She passed away yesterday, 20 hours after she was admitted into the hospital following a car crash."
"Sie denkt, dass jeder der an Gott glaubt, abergläubisch ist.",She thinks that anybody who believes in God is superstitious.
"Einige Leute können ordentlich austeilen, aber nichts einstecken.","Some people can dish it out, but can not take it."
Spaß und Produktivität scheinen eng miteinander verknüpft zu sein.,Fun and productivity seem to be tightly intertwined.
Die zweitägige Konferenz brachte keine Ergebnisse.,The two-day meeting brought no results.
Die meisten Einbrüche werden nicht im Voraus geplant.,Most burglaries are not pre-planned.
Meine Sichtweise unterscheidet sich von deiner.,My point of view is different from yours.
Er legt eine wohlverdiente Pause ein.,He's taking a well-earned break.
Sie ist sehr fotogen.,She is very photogenic.
"Ich kann nicht fassen, dass ich mir das antue.",I can't believe I'm doing this to myself.
Ich werde so früh wie möglich nach Hause kommen.,I'll come home as early as I can.
Das sind unmenschliche Zustände in denen wir leben.,These are inhuman conditions we're living in.
Ich möchte ein Ticket für den nächsten Flug nach München kaufen.,I would like to buy a ticket for the next flight to Munich.
Gedulden Sie sich bitte einen Augenblick.,Wait a minute please.
"Er hat niemanden, dem er sich anvertrauen kann.",He has nobody to confide in.
"Sie gibt zu, dass der Ruhm ihr zu Kopf gestiegen ist.",She admits fame has gone to her head.
Welche Schlussfolgerung können wir daraus ziehen?,What conclusion can we draw from this?
Dies ist ein denkwürdiger Tag für die ganze Welt.,This is a memorable day for the whole world.
Ich habe die Nase voll von deinem Verhalten.,I'm fed up with your behaviour.
Dieser Text ist auch auf Deutsch verfügbar.,This text is also available in German.
Die Firma steht am Rande des Bankrotts.,The firm is on the edge of bankruptcy.
Manchmal ist er ein richtiges Ekelpaket.,Sometimes he is a really nasty person.
Einem geschenkten Gaul schaut man nicht ins Maul.,Don't look a gift horse in the mouth.
Im dritten Monat hatte sie eine Fehlgeburt.,She had a miscarriage in the third month.
Letzte Woche hat er rund um die Uhr gearbeitet.,Last week he worked round the clock.
Das hat absolut nichts damit zu tun.,This has absolutely nothing to do with it.
Es scheint keine Einigung in Sicht zu sein.,There doesn't seem to be an agreement in sight.
"Die Operation war erfolgreich, aber er ist noch nicht über dem Berg.","The surgery was successful, but he isn't out of the woods yet."
